       Particle         Energy              x              y              z           cosx           cosy           cosz
           1   5.1778244174467414E-003 -0.91747391499557318        3.0006430781337370      -0.55000000000000004       -7.9208031843490592E-003  0.54810887882593107       0.83636948642875297     
           1   3.4362200228221784E-003  -1.1555231278677742        1.5266966336500374      -0.55000000000000004      -0.31698950643498869       0.41209213326318889       0.85422346403777527     
           1   6.6468900888740912E-003  -1.4000106854790033        2.6555489420110843      -0.55000000000000004      -0.15682101466735490      -0.18974679265567326       0.96922821050338093     
           1   6.6483042498199918E-004  -1.8673673805862194        3.0975710657500715      -0.55000000000000004       0.36587935240844222       0.50031581607458531       0.78473969166010749     
           1   1.4902256134355918E-003  -2.1631685420747755        1.7112102669541502      -0.55000000000000004       0.35207202929610332       -4.9151180826975949E-002  0.93468146852852385     
           1   6.0677766824623891E-004  -1.7387444222393882        1.9312945241973392      -0.55000000000000004       0.60420646694977165      -0.56216058747239195       0.56472118712579744     
           1   6.4583611717861089E-004  -2.1119223057347645        3.5132008885964834      -0.55000000000000004       0.20684854723161150       0.14712443757005475       0.96724768202248290     
           1   2.5129181964657077E-003  -1.6119430706294138        2.3945389248721272      -0.55000000000000004      -0.24716358123868878      -0.16538339352733325       0.95475572648434515     
           1   3.6942143906493197E-003  -1.2458563343045461        3.1603735025442550      -0.55000000000000004       -9.0594827833997194E-002  -4.3438431495222390E-002  0.99494003831334632     
           1   3.6473550999096549E-003  -1.3976050497624684        2.8371481655493396      -0.55000000000000004      -0.12682077686259782       0.10234426698204002       0.98663171526759452     
           1   5.4050032869095155E-003 -0.77369111898483223        3.4891019907753460      -0.55000000000000004      -0.24951148722865726      -0.11569489078096672       0.96143575447771035     
           1   3.2410314225741477E-003 -0.79628342429769228        3.4096653034847457      -0.55000000000000004       0.29809105156444504      -0.60521888676556113       0.73814078879266531     
           1   4.3890651440942063E-003  -1.3717125291892396        2.8414557853395039      -0.55000000000000004      -0.41377131824216584       0.24488920043982285       0.87682528231574408     
           1   1.9419656659460660E-003  -1.5263926478242658        3.2734774766453407      -0.55000000000000004      -0.58592411665736654       0.24745016852892546       0.77166141773078933     
           1   3.9099067104305663E-003  -1.9301803868766942        3.0980548705347695      -0.55000000000000004       0.10053879152708652       0.34611486643001771       0.93278960684304568     
           1   2.7229292993757870E-003  -1.8588938792931291        2.9685847648896138      -0.55000000000000004       -8.5923994561241029E-002 -0.21863957789572888       0.97201533019609188     
           1   2.4691450101800294E-003  -2.1870231187744738        3.5638658303826465      -0.55000000000000004      -0.32398183327885405      -0.63917093385119250       0.69749285947962714     
           1   3.6452575510835805E-003  -1.9076991404104022        2.0433475223020050      -0.55000000000000004       0.12900708246641224       0.10732980946734624       0.98581818033205681     
           1   1.4291810026355600E-003  -1.6900219800495258        2.5064198632394503      -0.55000000000000004        1.0919081163441622E-002 -0.55152688509539416       0.83408564829010079     
           1   1.2086456326007022E-003  -1.7990786474711311        1.8183053233788216      -0.55000000000000004        5.3306495557390719E-002  0.35131518511044235       0.93473849725054403     
           1   2.9063625321897879E-003 -0.53006758347963878        1.9030071030314069      -0.55000000000000004      -0.17926905647883032      -0.30923695058273259       0.93393528350923882     
           1   1.6418270072101615E-003  -1.8503025033914229        3.2211543688387052      -0.55000000000000004       0.37257188666799124      -0.52975676433623475       0.76193697895866486     
           1   3.8093918956404460E-003 -0.96610284520096990        1.8917853590521001      -0.55000000000000004      -0.42179094147325957      -0.33756313449124936       0.84151264513585500     
           1   5.5946286758667974E-003 -0.79781148372977995        1.8621299563625546      -0.55000000000000004      -0.19462675961306761        5.0642280789174828E-002  0.97956918277321670     
           1   2.4771968150995027E-003  -1.1139440954628708        3.0620783059251284      -0.55000000000000004       0.42974618966822165       0.10468904393919982       0.89686031049698101     
           1   8.9285950757778121E-004  -1.0084987937945054        1.2498327240228615      -0.55000000000000004       0.57157491224424350       0.42989961348215711       0.69891948178662000     
           1   3.8406899279151974E-003  -2.1904101635957067        2.5037359912012911      -0.55000000000000004      -0.10420507149552315        1.7713634374665788E-003  0.99455425460162050     
           1   1.0555483491690998E-003 -0.61157049144206366        2.0414217304395752      -0.55000000000000004       -3.4419958198904824E-002  0.82745007234998669       0.56048340229268812     
           1   7.1298210946491025E-004 -0.79412664821717316        3.1700328594217995      -0.55000000000000004       0.26732936979925520       0.90209650728103385       0.33875787753806214     
           1   4.1147951952896777E-003  -1.7503056612959673        1.9820706268042088      -0.55000000000000004       0.45001390449781997      -0.17671423995671964       0.87536253241451101     
           1   3.7192691065416339E-003  -1.2983586585251445        3.0124459513995108      -0.55000000000000004       0.31517304144491959      -0.54151098445616996       0.77937911677159322     
           1   8.6846876506041504E-004  -1.7040253661354370        1.3818932391290968      -0.55000000000000004       0.40482216300357743      -0.50986053410273835       0.75905286515866310     
           1   1.9091558379021878E-003  -1.6080992282572819        2.9335074485032360      -0.55000000000000004       0.39371706383543670      -0.62960969498075703       0.66976003585690325     
           1   3.2108198730206317E-003  -2.1835455563892592        2.2584771118655156      -0.55000000000000004       -4.9795139049040850E-002  0.19675938153431319       0.97918649393530843     
           1   5.1549645125654742E-003  -1.4389426717879694        2.6097874454630823      -0.55000000000000004       0.53656202258402830       0.19422243537325007       0.82120572423615068     
           1   4.5872852044576140E-003  -1.9160291552483653        1.1077086127206228      -0.55000000000000004       0.15106809008655048        2.1706789416540893E-002  0.98828500314981405     
           1   4.6067038657415793E-004 -0.96861884015548416        1.6973956237632191      -0.55000000000000004      -0.35052005117602603      -0.73258055505456920       0.58349072321631223     
           1   1.4438583330546040E-003  -1.1588830399640235        2.2318383657129899      -0.55000000000000004       0.70978444016842157      -0.21278705097870998       0.67151151846456369     
           1   3.2613010200754911E-004  -1.6187007392352919        3.4312917379545138      -0.55000000000000004      -0.31122000696995300      -0.13352749164931960       0.94091047195546895     
           1   1.9044909787261366E-003  -1.9040328872829693        1.0849899815876940      -0.55000000000000004      -0.28882609261466546       0.43662563417770017       0.85201968510349901     
           1   3.5074896488896945E-003  -1.5826935561156679        2.2240461576258626      -0.55000000000000004       0.46922352784080557      -0.22675445707678973       0.85347038444016254     
           1   1.1622096591166198E-003  -1.5218733651524869        2.2154270666605882      -0.55000000000000004      -0.47735845595121756      -0.13873683079144253       0.86768715347976444     
           1   1.7910712951714203E-003  -1.4365144330010167        1.6233763268283370      -0.55000000000000004      -0.38115860187951595      -0.55313688426861207       0.74078182177673946     
           1   7.0386961686859095E-003  -1.6298423078935265        1.6293988753463928      -0.55000000000000004       0.13133760183142215       0.17057691615683537       0.97655207235435981     
           1   2.1752808473043395E-003  -1.9213514326944079        3.0636280278139232      -0.55000000000000004       0.23973760283244153       -9.7843563634799471E-002  0.96589467274822316     
           1   1.0625305400630003E-003  -1.2520495641675196        3.5097989303503980      -0.55000000000000004       -3.4716182864950304E-002 -0.25453720930675122       0.96643964929302162     
           1   1.7479906111349530E-003 -0.93113169031331255        2.6369319782105491      -0.55000000000000004       -3.0982006515130577E-002 -0.77435177607258321       0.63199639410801389     
           1   1.6059220983980493E-003  -1.4356748248830120        2.4549949253622931      -0.55000000000000004       0.10240434285745578       0.35799782129333685       0.92808992587634342     
           1   2.6639968548900494E-003 -0.49008001540081214        2.7643088422564346      -0.55000000000000004       -9.5451057482513882E-002  0.16891039576051697       0.98099866148201065     
           1   1.9169657290672992E-003 -0.78852359075697342        2.3479382047676367      -0.55000000000000004      -0.53201850587290778       0.51967062415524623       0.66850486295827061     
           1   2.9467868032573286E-004 -0.91504004459549748        3.4546712619810624      -0.55000000000000004       0.39178637851054054      -0.40675418901100746       0.82526023976415663     
           1   2.7830962969281892E-003  -1.5944762130981065        2.1968103723843808      -0.55000000000000004       0.41692445707765508       0.20560127906143913       0.88538246602177695     
           1   2.7754674471546226E-003  -1.7536566218163534        1.9769317919342799      -0.55000000000000004      -0.48977493394269922       -6.2200837995437033E-002  0.86962725913697625     
           1   3.8820752096578870E-003  -1.4993819430466342        3.4927017589717564      -0.55000000000000004        5.2251823993130957E-003 -0.14605402890369612       0.98926281548933814     
           1   1.4651592544536740E-003 -0.80295424041045615        2.7619672602381087      -0.55000000000000004       0.78571398099264311       0.16528071413866119       0.59610051636154981     
           1   2.3751910121361242E-003 -0.29821794492918824        3.1026045277510397      -0.55000000000000004       0.19273969677071184        7.5035248269776242E-002  0.97837677854997518     
           1   1.3744151494764489E-003 -0.95825514524151589        3.2920379653818022      -0.55000000000000004      -0.10526505903429142       0.40711503829932483       0.90729080946356244     
