energy_MeV,angle_deg,x_cm,y_cm,z_cm,cosz,etching_time_h,major_axis_um,minor_axis_um,depth_um,black_part,total_length_um,total_surface,projected_surface,developed,skipped_total
4.615906152165561,70.8869508246595,-1.8647451215501933,1.2516511918012903,-0.55,0.9448743634226215,2.83,5.127972854994699,2.132119944065287,0.2024145650296059,0.018916372397386697,5.127970586324632,8.709209684883565,8.592547189256138,True,0
2.3723448644347167,51.54969683426933,-0.6190372595316534,1.3447690731351933,-0.55,0.7831478150204533,2.83,2.149744678618528,0.17191330074349392,0.009459583252454318,0.002602097772319436,2.1498213900189667,0.2891451426521581,0.3262230633066387,False,0
0.5975996713124543,53.701174903948356,-1.3964425813259165,1.654426401145093,-0.55,0.8059404218671525,2.83,13.893063539825517,12.330902905049571,2.5578429347516387,0.31756492548638515,13.89441828537571,153.4820652355533,134.6296339204453,True,0
2.500132996410387,83.14745732700456,-1.1544186793654347,2.3700437847220153,-0.55,0.9928565091082023,2.83,8.66367361204221,8.477934435465992,3.1161522944154925,0.7085089656859296,8.663559694651301,71.36115843091144,57.69731359320689,True,0
0.84369608220769,72.39148865021468,-2.1056257701992385,2.1797909226871233,-0.55,0.9531457399027942,2.83,14.279541800965454,13.316579313501988,6.106600390110128,0.8813950296901961,14.279502479494887,238.73832132865746,149.69770979720175,True,0
1.3833259067085324,77.14964827445759,-0.9067221722585691,1.3540311321924254,-0.55,0.9749542802071491,2.83,11.051710988313463,10.459720676801691,5.835697125615134,0.9830679329222152,11.05163445087556,132.7778827554839,90.86851953144311,True,0
1.3177834129634025,41.35943842504748,-0.274416020213855,3.157697395583292,-0.55,0.6607806712490552,2.83,7.001373826436267,1.5860877575062036,0.43869085303630023,0.13268223863450923,7.113527145545726,8.694900619569472,9.009087306707032,True,0
4.5813163368957355,78.96638610614274,-1.1569902366003697,3.2234907021393386,-0.55,0.9815150720141751,2.83,5.082935686792618,4.315903265261161,0.7483059259462499,0.051459828288458465,5.082928128677769,18.24056036789242,17.25183534502007,True,0
1.8320199957482242,68.28842615293715,-0.7962302047804479,3.0055912716877997,-0.55,0.9290578630903495,2.83,10.186383349948127,8.33551708169615,3.1157383851455944,0.43475332222289814,10.186367967843605,82.69789011323009,66.70745827141158,True,0
3.393402051636407,44.12792154018284,-0.4274488653604346,3.277336894561481,-0.55,0.6962626732687793,2.83,1.3583184067153196,0.14751290691410007,0.02364185935164234,0.036706593734611825,1.373643692278919,0.17820057176962,0.19483075398981636,False,0
